year,month,day,solar_irradiance,rainfall,humidity,temperature,peak_demand_kw,consumption_kwh
2023,10,11,3.9864,25.93,90.52,26.41,1840.87,45704.32
2023,10,12,4.0913,11.89,92.29,26.11,1834.7,45551.13
2023,10,13,4.5919,2.91,86.27,27.13,1871.72,46470.23
2023,10,14,4.3157,4.34,86.78,27.14,1866.8,46348.09
2023,10,15,4.1993,6.42,89.54,26.5,1847.27,45863.17
2023,10,16,3.865,8.65,88.67,26.06,1829.16,45413.57
2023,10,17,4.9234,7.11,86.9,26.82,1869.49,46414.82
2023,10,18,3.5273,14.48,91.06,26.49,1834.48,45545.8
2023,10,19,1.9661,12.41,90.05,26.63,1809.12,44916.18
2023,10,20,4.2257,17.49,89.24,26.11,1837.19,45612.91
2023,10,21,0.9569,18.13,91.89,25.97,1772.99,44019.17
2023,10,22,2.9482,9.84,93.76,25.78,1804.7,44806.43
2023,10,23,1.9862,9.49,93.03,25.38,1776.38,44103.24
2023,10,24,3.2916,7.73,90.83,26.27,1824.19,45290.18
2023,10,25,4.945,3.85,86.6,26.77,1868.52,46390.96
2023,10,26,4.884,0.83,87.29,26.77,1867.38,46362.64
2023,10,27,4.4129,5.71,85.27,27.09,1867.27,46359.74
2023,10,28,4.7393,6.47,88.04,26.5,1857.32,46112.83
2023,10,29,4.4186,3.33,86.83,26.14,1841.57,45721.81
2023,10,30,4.6658,4.25,86.31,26.06,1843.97,45781.42
2023,10,31,3.7632,6.85,87.69,25.78,1819.72,45179.25
2023,11,1,2.1269,18.99,93.11,25.84,1711.81,42500.22
2023,11,2,3.9118,15.3,91.29,26.26,1754.12,43550.52
2023,11,3,5.4898,1.94,87.07,26.67,1792.86,44512.37
2023,11,4,5.0333,2.71,89.87,26.46,1779.23,44174.0
2023,11,5,4.5202,3.75,89.99,26.53,1771.92,43992.57
2023,11,6,4.8818,8.27,88.69,26.5,1777.58,44133.0
2023,11,7,3.3386,17.1,92.8,25.96,1736.25,43106.92
2023,11,8,2.7432,13.36,92.88,26.17,1731.1,42978.97
2023,11,9,4.6152,3.45,88.69,26.67,1777.26,44124.97
2023,11,10,4.6565,0.97,86.51,26.18,1765.24,43826.74
2023,11,11,2.5838,12.74,91.13,26.01,1724.2,42807.68
2023,11,12,4.1897,9.88,88.79,26.18,1756.97,43621.45
2023,11,13,2.9302,18.01,91.01,25.72,1722.9,42775.55
2023,11,14,3.4178,12.92,89.2,25.74,1732.0,43001.29
2023,11,15,1.8017,31.93,91.16,25.74,1703.56,42295.17
2023,11,16,4.5545,9.75,87.21,25.69,1750.7,43465.68
2023,11,17,4.8113,0.43,85.39,25.25,1743.75,43293.13
2023,11,18,3.5966,0.83,87.42,24.96,1715.06,42580.92
2023,11,19,3.2645,0.48,85.07,24.61,1700.31,42214.56
2023,11,20,3.6684,2.97,89.1,24.84,1713.22,42535.18
2023,11,21,3.5556,1.63,87.69,25.13,1718.73,42671.81
2023,11,22,4.0522,1.3,88.1,24.92,1721.96,42752.0
2023,11,23,3.462,20.01,91.23,25.65,1730.46,42963.16
2023,11,24,2.7127,21.45,93.66,25.66,1717.55,42642.54
2023,11,25,1.2994,36.28,91.25,25.43,1686.92,41882.2
2023,11,26,3.733,10.84,90.04,25.56,1732.9,43023.81
2023,11,27,4.4206,4.41,88.84,26.0,1756.39,43606.99
2023,11,28,3.8839,18.75,89.52,25.75,1740.46,43211.35
2023,11,29,3.0917,11.5,91.66,25.95,1731.64,42992.33
2023,11,30,3.888,11.79,92.59,25.62,1737.17,43129.81
2023,12,1,3.0163,18.24,90.96,25.54,1730.07,42953.46
2023,12,2,4.0908,15.23,88.97,25.37,1744.61,43314.5
2023,12,3,1.9944,24.12,90.37,25.2,1703.37,42290.6
2023,12,4,4.5108,5.6,89.19,25.66,1759.59,43686.26
2023,12,5,4.4093,1.79,88.79,26.45,1778.42,44153.78
2023,12,6,3.8986,5.51,89.76,25.86,1753.96,43546.47
2023,12,7,3.521,2.99,89.98,25.68,1742.6,43264.57
2023,12,8,4.555,2.78,87.88,25.44,1754.61,43562.85
2023,12,9,4.6306,1.34,88.33,25.44,1755.95,43595.93
2023,12,10,4.1561,1.71,89.27,25.37,1745.76,43343.04
2023,12,11,3.9797,1.05,88.42,25.49,1745.78,43343.38
2023,12,12,4.3334,2.72,88.57,25.68,1756.97,43621.33
2023,12,13,4.4311,3.06,88.86,25.74,1760.27,43703.14
2023,12,14,3.2338,11.3,88.6,25.07,1721.78,42747.72
2023,12,15,2.7518,25.26,90.13,25.35,1720.52,42716.45
2023,12,16,3.8158,7.48,89.06,25.51,1743.4,43284.5
2023,12,17,4.0673,7.16,88.62,24.69,1726.51,42864.96
2023,12,18,3.0192,17.18,89.74,25.48,1728.58,42916.38
2023,12,19,3.0077,27.63,90.93,25.68,1733.52,43039.16
2023,12,20,3.6055,5.68,90.97,25.63,1742.8,43269.53
2023,12,21,2.5841,13.64,93.24,25.34,1717.32,42636.8
2023,12,22,2.381,47.19,92.81,24.4,1689.7,41951.18
2023,12,23,2.6858,21.14,89.61,23.77,1678.83,41681.19
2023,12,24,3.2441,6.79,89.49,24.85,1716.29,42611.27
2023,12,25,3.7586,14.95,89.47,24.58,1718.27,42660.55
2023,12,26,3.3605,13.92,89.73,24.89,1719.35,42687.41
2023,12,27,3.1738,5.69,89.68,25.06,1720.47,42715.21
2023,12,28,3.7034,15.31,90.43,24.88,1725.09,42829.79
2023,12,29,3.6571,4.6,89.27,25.04,1728.43,42912.63
2023,12,30,3.475,4.16,89.5,25.86,1746.44,43359.95
2023,12,31,4.2482,3.51,89.65,25.71,1756.25,43603.33
2024,1,1,3.5808,5.23,92.76,25.9,1877.15,46604.99
2024,1,2,3.5902,2.38,89.58,25.7,1871.77,46471.47
2024,1,3,4.1443,1.62,88.01,25.71,1882.57,46739.59
2024,1,4,3.6905,2.55,88.74,25.13,1857.82,46125.14
2024,1,5,3.1625,1.99,87.77,24.62,1833.77,45528.09
2024,1,6,4.1986,0.49,85.46,24.68,1854.8,46050.28
2024,1,7,3.829,0.98,85.5,24.5,1842.88,45754.23
2024,1,8,2.875,11.52,89.25,24.87,1835.3,45565.95
2024,1,9,3.4344,6.87,88.89,25.69,1868.53,46391.14
2024,1,10,4.8986,0.71,84.4,26.23,1911.53,47458.66
2024,1,11,3.5496,1.58,86.43,24.13,1827.39,45369.75
2024,1,12,3.1145,0.72,83.85,23.24,1794.72,44558.45
2024,1,13,3.241,1.65,84.67,23.2,1795.92,44588.41
2024,1,14,3.2909,3.38,85.9,23.38,1801.82,44734.85
2024,1,15,4.0049,3.54,85.37,23.28,1812.12,44990.54
2024,1,16,3.925,3.85,83.68,22.73,1795.32,44573.53
2024,1,17,3.8683,1.87,80.98,22.38,1784.54,44305.86
2024,1,18,3.6024,2.38,85.01,23.3,1805.31,44821.43
2024,1,19,3.1999,2.89,87.77,24.29,1825.34,45318.69
2024,1,20,3.5009,3.02,87.22,24.11,1825.93,45333.54
2024,1,21,4.2926,2.1,86.2,24.61,1854.6,46045.28
2024,1,22,3.8026,3.57,88.06,24.54,1843.5,45769.66
2024,1,23,4.1131,4.36,86.72,24.97,1861.3,46211.7
2024,1,24,3.9427,13.55,86.82,23.36,1813.21,45017.65
2024,1,25,3.5695,4.62,84.19,22.81,1791.09,44468.53
2024,1,26,3.2498,0.46,81.2,22.1,1765.63,43836.21
2024,1,27,4.051,0.34,78.92,21.85,1773.04,44020.42
2024,1,28,3.7306,0.7,81.55,21.92,1769.26,43926.38
2024,1,29,4.3591,1.38,81.32,22.61,1799.84,44685.7
2024,1,30,3.804,1.09,82.8,23.11,1803.71,44781.72
2024,1,31,3.3802,1.67,86.05,23.55,1808.17,44892.51
2024,2,1,3.9406,3.13,86.04,23.72,1834.08,45535.89
2024,2,2,4.5046,3.68,85.02,24.08,1854.7,46047.6
2024,2,3,4.8278,1.75,86.6,24.71,1878.55,46639.84
2024,2,4,5.7559,0.39,84.34,24.82,1899.16,47151.46
2024,2,5,4.9507,1.02,85.21,25.07,1891.06,46950.53
2024,2,6,4.9433,0.47,84.06,24.95,1887.52,46862.64
2024,2,7,5.3954,0.07,82.4,24.52,1883.82,46770.76
2024,2,8,5.6465,0.29,79.33,25.05,1903.66,47263.2
2024,2,9,4.9639,0.47,82.25,24.72,1881.39,46710.46
2024,2,10,3.9674,0.66,81.77,24.44,1854.78,46049.78
2024,2,11,4.7686,0.63,77.91,23.81,1851.98,45980.17
2024,2,12,4.3966,0.93,75.68,22.95,1820.84,45207.05
2024,2,13,3.847,3.19,82.46,23.91,1837.67,45625.01
2024,2,14,3.8251,2.2,84.9,24.65,1858.0,46129.64
2024,2,15,4.789,1.2,82.85,25.21,1891.96,46972.91
2024,2,16,4.7302,0.71,81.59,24.84,1880.39,46685.5
2024,2,17,4.8734,1.12,81.93,24.25,1866.38,46337.78
2024,2,18,5.1898,0.18,80.84,24.65,1883.66,46766.66
2024,2,19,5.873,0.15,79.67,25.02,1907.08,47348.27
2024,2,20,6.1565,0.0,77.36,24.91,1909.29,47403.02
2024,2,21,4.7606,0.54,77.87,24.86,1881.53,46713.77
2024,2,22,4.4446,1.61,83.0,25.42,1891.36,46957.78
2024,2,23,4.7767,2.46,81.88,25.56,1901.63,47212.92
2024,2,24,5.4067,5.18,79.46,25.41,1909.37,47405.02
2024,2,25,3.9737,5.11,82.57,25.24,1877.35,46610.02
2024,2,26,6.2071,0.38,74.67,24.23,1890.73,46942.32
2024,2,27,6.0518,0.31,77.27,24.04,1882.39,46735.15
2024,2,28,5.3309,0.22,75.39,24.42,1879.77,46670.1
2024,2,29,5.5231,0.18,74.98,24.69,1891.06,46950.54
2024,3,1,5.935,0.18,76.37,25.01,2264.75,56228.32
2024,3,2,5.9491,0.01,75.7,24.56,2249.78,55856.63
2024,3,3,5.9878,0.04,76.08,24.75,2257.1,56038.36
2024,3,4,4.5977,0.67,80.44,26.06,2269.94,56357.07
2024,3,5,6.7459,0.15,75.69,25.77,2308.97,57326.1
2024,3,6,6.9346,0.01,69.6,27.25,2364.02,58692.86
2024,3,7,6.2873,0.08,75.74,26.35,2318.33,57558.54
2024,3,8,5.623,0.33,75.01,25.81,2284.84,56727.06
2024,3,9,3.5674,4.65,80.27,25.09,2214.28,54975.27
2024,3,10,4.2792,2.21,75.2,25.11,2230.94,55388.86
2024,3,11,3.8126,2.44,79.38,25.06,2218.79,55087.26
2024,3,12,4.9594,3.08,79.0,26.41,2289.95,56854.04
2024,3,13,4.2785,5.33,81.9,25.82,2254.64,55977.38
2024,3,14,4.5516,3.59,79.59,25.41,2247.11,55790.36
2024,3,15,3.6122,4.06,81.35,25.57,2231.22,55395.72
2024,3,16,5.7048,3.51,79.05,25.9,2289.75,56848.9
2024,3,17,5.8241,0.47,76.04,26.07,2298.23,57059.45
2024,3,18,5.7434,0.5,75.42,25.63,2281.47,56643.43
2024,3,19,5.2529,1.51,76.14,25.96,2281.5,56644.05
2024,3,20,5.3662,1.98,78.01,25.56,2270.57,56372.65
2024,3,21,4.1021,3.89,79.4,24.76,2215.29,55000.26
2024,3,22,3.7097,2.36,80.48,25.56,2233.09,55442.25
2024,3,23,4.3416,2.97,79.17,26.32,2272.79,56427.95
2024,3,24,6.5638,0.15,74.71,26.67,2335.6,57987.2
2024,3,25,6.4872,0.2,72.69,26.73,2335.88,57994.34
2024,3,26,4.0613,2.75,80.26,27.28,2298.38,57063.28
2024,3,27,4.9913,11.41,88.46,26.85,2305.49,57239.77
2024,3,28,6.097,5.57,85.25,27.32,2346.97,58269.71
2024,3,29,5.1768,4.93,83.49,27.15,2319.88,57597.04
2024,3,30,6.3946,0.88,78.62,26.88,2338.87,58068.5
2024,3,31,6.51,0.0,75.61,26.97,2344.61,58210.91
2024,4,1,6.4795,0.12,74.34,27.75,2384.51,59201.63
2024,4,2,7.3697,0.24,71.76,27.72,2404.39,59695.15
2024,4,3,6.8323,0.28,71.15,27.38,2380.05,59090.8
2024,4,4,5.7718,0.38,75.97,27.61,2363.11,58670.2
2024,4,5,6.0182,0.91,75.06,27.48,2364.44,58703.29
2024,4,6,5.497,1.02,76.62,27.9,2366.53,58755.14
2024,4,7,5.8169,0.68,74.72,27.91,2374.4,58950.64
2024,4,8,6.9307,0.13,69.37,27.62,2390.63,59353.49
2024,4,9,6.2966,0.21,73.92,27.86,2383.98,59188.57
2024,4,10,6.4932,0.15,72.18,27.39,2372.46,58902.56
2024,4,11,6.4805,0.03,73.08,27.62,2380.07,59091.34
2024,4,12,7.0817,0.65,72.69,27.84,2401.77,59630.16
2024,4,13,6.7226,0.15,74.03,27.97,2397.8,59531.53
2024,4,14,6.4046,0.0,72.42,28.61,2412.27,59890.84
2024,4,15,7.1947,0.0,67.25,28.63,2431.76,60374.66
2024,4,16,7.3181,0.0,71.05,28.12,2417.03,60009.02
2024,4,17,7.3939,0.0,68.72,28.34,2426.45,60242.79
2024,4,18,7.261,0.0,64.03,29.64,2468.3,61281.83
2024,4,19,7.0829,0.0,67.09,28.86,2437.04,60505.93
2024,4,20,7.1954,0.06,69.53,28.66,2432.81,60400.84
2024,4,21,7.2554,0.05,67.24,28.39,2424.89,60204.27
2024,4,22,6.907,1.31,73.06,28.89,2433.88,60427.37
2024,4,23,6.4469,1.3,72.53,29.77,2453.11,60904.8
2024,4,24,6.3684,3.59,71.92,30.03,2460.13,61079.17
2024,4,25,6.5398,0.56,63.73,30.12,2467.39,61259.25
2024,4,26,7.0776,0.06,63.3,30.36,2488.75,61789.6
2024,4,27,7.0118,0.09,66.64,31.01,2509.59,62307.02
2024,4,28,6.3679,0.14,70.1,30.41,2473.16,61402.6
2024,4,29,7.3555,0.03,64.16,30.44,2498.29,62026.63
2024,4,30,7.1203,0.0,66.9,30.33,2488.75,61789.7
2024,5,1,6.5834,0.57,67.45,30.41,2420.33,60090.95
2024,5,2,7.2799,0.07,66.51,29.38,2402.1,59638.35
2024,5,3,6.5899,0.02,65.82,29.58,2392.61,59402.77
2024,5,4,6.9336,0.27,68.22,29.55,2399.7,59578.65
2024,5,5,6.7774,0.6,70.73,29.75,2402.75,59654.41
2024,5,6,6.2928,1.37,72.59,29.63,2387.29,59270.61
2024,5,7,7.499,0.18,67.13,29.56,2413.34,59917.53
2024,5,8,6.0473,1.17,68.47,29.26,2369.14,58820.12
2024,5,9,6.5254,0.95,71.44,29.38,2384.38,59198.41
2024,5,10,5.5613,3.33,72.41,29.33,2360.08,58594.99
2024,5,11,5.9333,0.95,70.07,29.66,2379.82,59085.11
2024,5,12,6.7126,2.96,71.26,29.86,2404.92,59708.25
2024,5,13,5.7775,7.67,77.56,29.4,2367.48,58778.86
2024,5,14,5.4727,6.7,76.36,29.4,2360.32,58601.08
2024,5,15,6.3398,1.24,72.6,29.67,2389.74,59331.38
2024,5,16,5.9066,3.05,74.81,29.32,2367.85,58787.91
2024,5,17,6.1459,3.35,76.3,29.33,2373.8,58935.62
2024,5,18,6.1392,12.42,77.29,29.07,2364.95,58715.9
2024,5,19,4.0327,7.63,71.06,29.95,2344.5,58208.22
2024,5,20,6.2592,3.9,69.4,30.33,2409.93,59832.69
2024,5,21,6.1622,1.51,73.54,29.66,2385.21,59219.1
2024,5,22,6.1529,1.54,72.89,29.72,2387.0,59263.47
2024,5,23,6.6898,0.69,71.72,29.86,2404.38,59694.87
2024,5,24,5.0446,9.68,79.32,28.98,2336.37,58006.54
2024,5,25,2.2956,47.58,81.84,27.98,2240.01,55614.13
2024,5,26,0.6108,116.6,94.8,26.5,2154.45,53489.76
2024,5,27,4.2317,17.7,88.97,27.51,2269.17,56338.03
2024,5,28,5.6894,2.03,85.35,28.18,2324.81,57719.3
2024,5,29,5.6143,9.36,89.17,27.57,2302.78,57172.54
2024,5,30,6.2314,2.98,84.22,28.27,2340.33,58104.77
2024,5,31,5.6501,0.11,84.67,28.25,2326.23,57754.6
2024,6,1,6.5959,0.07,83.44,28.52,2210.53,54882.15
2024,6,2,6.7848,2.11,76.4,29.93,2259.13,56088.78
2024,6,3,6.0878,4.84,81.57,28.46,2197.6,54560.99
2024,6,4,4.5931,4.88,80.69,28.08,2153.37,53462.96
2024,6,5,4.6831,18.37,77.25,29.25,2191.47,54408.92
2024,6,6,5.5591,15.62,79.43,28.54,2188.6,54337.55
2024,6,7,4.4539,12.29,86.34,27.36,2128.16,52837.1
2024,6,8,4.7808,4.11,82.71,27.93,2152.79,53448.52
2024,6,9,5.1718,6.01,85.15,27.85,2158.74,53596.29
2024,6,10,5.9119,2.64,81.27,28.51,2195.34,54504.88
2024,6,11,6.4992,4.28,71.78,30.44,2268.84,56329.82
2024,6,12,6.2822,4.43,73.92,29.57,2236.67,55531.19
2024,6,13,6.0857,1.6,76.75,29.92,2243.3,55695.76
2024,6,14,5.8363,5.19,80.23,28.81,2203.07,54696.88
2024,6,15,5.9695,7.64,82.75,28.24,2188.14,54326.17
2024,6,16,5.6988,20.86,85.69,27.92,2172.28,53932.51
2024,6,17,4.4686,7.37,83.54,27.78,2141.43,53166.45
2024,6,18,5.4137,15.12,79.95,28.46,2182.94,54197.15
2024,6,19,5.6894,15.86,81.82,28.16,2179.57,54113.47
2024,6,20,4.6001,5.45,85.7,27.48,2134.99,53006.77
2024,6,21,5.3196,10.84,88.48,26.9,2132.38,52941.85
2024,6,22,5.7648,4.09,82.03,27.96,2174.95,53998.88
2024,6,23,5.4115,12.11,78.3,28.68,2189.74,54365.99
2024,6,24,5.351,18.26,80.38,28.24,2174.73,53993.39
2024,6,25,5.0947,10.55,88.22,26.74,2122.63,52699.9
2024,6,26,3.1968,10.3,90.93,26.48,2074.47,51504.15
2024,6,27,4.757,4.82,88.32,26.97,2122.59,52698.69
2024,6,28,5.4046,1.45,87.29,26.91,2134.5,52994.44
2024,6,29,4.9498,1.84,83.27,27.75,2150.86,53400.58
2024,6,30,6.0036,5.36,84.64,27.64,2170.09,53878.09
2024,7,1,5.706,4.4,83.84,27.61,2175.66,54016.34
2024,7,2,4.428,6.82,89.14,26.71,2120.14,52638.01
2024,7,3,5.8368,10.05,87.28,26.97,2158.36,53586.83
2024,7,4,3.1409,15.46,89.4,27.02,2102.18,52192.16
2024,7,5,3.7001,10.87,88.3,26.78,2106.78,52306.15
2024,7,6,2.8675,21.06,90.49,26.6,2083.51,51728.52
2024,7,7,5.0335,12.2,89.69,26.58,2129.0,52857.88
2024,7,8,5.2164,12.19,90.7,26.3,2124.14,52737.26
2024,7,9,4.0404,23.31,82.48,27.82,2146.16,53283.98
2024,7,10,3.6643,8.02,82.09,27.59,2130.93,52905.94
2024,7,11,4.4767,6.6,82.46,27.58,2148.17,53333.87
2024,7,12,5.7581,9.97,80.57,28.06,2190.92,54395.34
2024,7,13,4.1578,8.3,88.43,27.03,2124.28,52740.64
2024,7,14,3.7862,7.43,89.84,26.77,2108.31,52344.13
2024,7,15,3.7147,20.4,91.47,26.22,2089.85,51885.87
2024,7,16,4.817,11.79,88.12,26.76,2129.99,52882.59
2024,7,17,3.0024,7.4,83.8,27.56,2115.72,52528.25
2024,7,18,1.7088,26.85,88.6,27.2,2076.94,51565.34
2024,7,19,5.2248,11.49,87.23,27.36,2157.45,53564.24
2024,7,20,5.1233,9.42,86.65,27.37,2155.58,53517.74
2024,7,21,3.175,9.6,90.63,26.65,2091.59,51929.05
2024,7,22,2.1408,36.47,95.67,26.41,2062.28,51201.51
2024,7,23,1.5218,130.33,95.32,26.14,2041.01,50673.47
2024,7,24,0.7373,48.65,91.06,26.06,2022.04,50202.31
2024,7,25,3.3204,26.09,91.01,26.8,2099.28,52120.15
2024,7,26,4.8742,2.07,87.35,27.09,2141.49,53168.08
2024,7,27,4.781,10.97,88.62,26.72,2127.98,52832.62
2024,7,28,3.1572,12.36,88.85,25.75,2063.66,51235.65
2024,7,29,4.159,2.28,84.8,26.16,2097.4,52073.34
2024,7,30,5.2253,1.87,79.12,26.55,2132.14,52935.95
2024,7,31,5.2176,3.56,82.96,27.21,2152.61,53444.0
2024,8,1,5.6671,11.65,86.01,26.97,2167.5,53813.82
2024,8,2,5.6498,7.83,81.61,27.73,2191.12,54400.34
2024,8,3,5.7475,8.12,81.58,28.0,2201.78,54665.01
2024,8,4,6.0509,14.94,89.34,27.08,2179.25,54105.56
2024,8,5,4.9805,10.83,92.26,25.95,2120.73,52652.52
2024,8,6,4.559,4.21,90.01,26.04,2114.6,52500.33
2024,8,7,5.7473,3.62,87.95,26.87,2166.07,53778.23
2024,8,8,5.0976,4.54,90.94,26.8,2149.9,53376.85
2024,8,9,4.8914,3.94,90.21,26.6,2139.2,53111.29
2024,8,10,4.9255,5.45,90.05,26.7,2143.07,53207.25
2024,8,11,6.0305,1.74,87.48,27.2,2182.62,54189.06
2024,8,12,6.1416,1.1,86.42,27.28,2187.55,54311.67
2024,8,13,6.3384,1.41,85.56,27.36,2194.35,54480.49
2024,8,14,5.9621,4.38,89.58,27.0,2174.8,53995.11
2024,8,15,5.7086,1.78,86.12,27.15,2174.08,53977.19
2024,8,16,5.7209,3.97,80.24,27.87,2197.1,54548.59
2024,8,17,6.5064,2.35,74.37,28.93,2247.98,55812.02
2024,8,18,5.4922,3.42,75.03,29.04,2228.99,55340.46
2024,8,19,5.3654,6.95,84.8,27.66,2182.73,54191.91
2024,8,20,5.7192,5.11,81.94,28.09,2204.01,54720.25
2024,8,21,6.0804,5.58,81.46,28.01,2209.38,54853.51
2024,8,22,5.478,5.33,84.35,27.59,2182.97,54197.92
2024,8,23,4.5067,14.67,84.06,28.09,2177.48,54061.5
2024,8,24,3.7589,10.26,76.5,28.71,2180.32,54132.12
2024,8,25,4.013,10.83,83.92,27.47,2147.42,53315.16
2024,8,26,4.7825,13.13,84.45,27.36,2160.66,53644.03
2024,8,27,3.9223,12.03,91.05,26.63,2119.38,52619.15
2024,8,28,3.3103,15.51,92.03,26.38,2098.56,52102.19
2024,8,29,5.1235,9.08,91.19,26.69,2147.0,53304.88
2024,8,30,5.6542,7.75,87.85,27.28,2177.01,54049.95
2024,8,31,5.2368,7.43,85.73,27.91,2187.79,54317.64
2024,9,1,1.7957,45.07,86.09,27.56,1922.23,47724.24
2024,9,2,0.5863,76.49,94.73,25.72,1847.76,45875.33
2024,9,3,3.1632,17.4,91.45,26.49,1919.25,47650.41
2024,9,4,2.2646,43.74,92.8,26.47,1901.13,47200.36
2024,9,5,2.527,26.63,91.31,26.42,1904.86,47292.96
2024,9,6,2.8555,9.21,88.91,26.8,1921.94,47717.1
2024,9,7,4.7587,2.6,80.29,27.7,1985.07,49284.59
2024,9,8,5.9186,1.44,85.98,27.17,1992.81,49476.69
2024,9,9,4.457,0.52,86.14,27.0,1959.1,48639.7
2024,9,10,5.2925,1.65,86.74,27.17,1980.45,49169.74
2024,9,11,5.2742,3.92,87.11,27.47,1988.72,49375.01
2024,9,12,4.5125,9.0,91.23,26.04,1932.79,47986.45
2024,9,13,3.5443,20.27,94.56,26.18,1917.94,47617.83
2024,9,14,3.9396,16.62,94.96,26.02,1921.09,47696.1
2024,9,15,4.3829,10.29,92.25,26.33,1938.54,48129.22
2024,9,16,3.6242,6.04,91.58,26.2,1920.06,47670.49
2024,9,17,4.6687,13.85,83.32,26.84,1958.69,48629.66
2024,9,18,3.0763,20.21,93.09,26.27,1911.36,47454.55
2024,9,19,3.6797,7.84,93.34,26.2,1921.14,47697.31
2024,9,20,3.1884,13.5,93.17,25.86,1902.0,47222.08
2024,9,21,2.862,11.63,91.66,25.47,1884.73,46793.27
2024,9,22,4.2545,9.6,86.26,26.46,1939.74,48158.94
2024,9,23,5.6006,0.66,87.52,26.82,1976.43,49070.01
2024,9,24,5.8121,0.94,88.69,27.26,1993.31,49489.1
2024,9,25,6.0564,0.61,87.14,27.38,2001.62,49695.39
2024,9,26,6.3055,0.58,78.23,28.41,2036.49,50561.04
2024,9,27,5.1017,0.66,88.06,26.74,1964.33,48769.63
2024,9,28,4.1518,0.12,87.56,27.1,1955.93,48561.06
2024,9,29,3.1178,9.77,92.0,26.43,1916.68,47586.44
2024,9,30,4.3769,4.52,92.31,26.34,1938.71,48133.4
2024,10,1,5.0539,2.58,87.54,26.37,1907.01,47346.37
2024,10,2,5.9052,1.62,84.46,26.82,1935.95,48065.03
2024,10,3,5.2574,1.26,81.15,27.59,1945.15,48293.38
2024,10,4,4.8804,5.96,90.3,26.4,1904.54,47285.11
2024,10,5,5.0213,13.52,88.68,26.67,1914.79,47539.64
2024,10,6,2.3446,28.08,93.12,26.31,1853.73,46023.68
2024,10,7,2.9978,6.76,90.93,26.12,1860.95,46203.01
2024,10,8,5.3551,12.34,90.94,25.74,1895.04,47049.17
2024,10,9,5.4898,2.1,82.91,27.28,1940.93,48188.66
2024,10,10,5.0011,3.51,81.49,28.14,1955.59,48552.47
2024,10,11,5.1137,10.45,83.66,27.48,1939.28,48147.57
2024,10,12,4.6819,20.3,89.78,26.57,1905.5,47309.0
2024,10,13,4.3896,6.69,89.64,26.69,1903.25,47253.22
2024,10,14,3.0542,18.45,91.22,26.64,1876.31,46584.23
2024,10,15,3.0199,8.5,90.49,26.73,1878.12,46629.29
2024,10,16,5.1,3.39,87.92,26.82,1920.5,47681.48
2024,10,17,5.3155,1.92,83.9,26.83,1924.92,47791.11
2024,10,18,4.8506,1.46,85.46,27.12,1924.11,47771.03
2024,10,19,3.3638,3.88,89.96,27.09,1894.63,47039.18
2024,10,20,4.1174,42.53,90.08,26.94,1904.98,47296.16
2024,10,21,2.7353,11.39,87.92,27.0,1880.06,46677.44
2024,10,22,0.8534,37.67,89.25,26.83,1839.3,45665.33
2024,10,23,1.1282,79.93,94.56,26.39,1832.72,45502.07
2024,10,24,0.6708,157.47,93.18,26.1,1816.23,45092.59
2024,10,25,4.3538,12.09,88.79,26.2,1888.93,46897.6
2024,10,26,3.8302,4.14,87.15,26.37,1883.68,46767.3
2024,10,27,4.8101,1.67,90.11,25.54,1879.15,46654.81
2024,10,28,4.2293,0.01,86.83,26.02,1881.56,46714.6
2024,10,29,2.7367,0.08,89.36,26.21,1858.46,46141.08
2024,10,30,2.0294,1.81,90.53,26.0,1839.3,45665.45
2024,10,31,3.0384,2.85,93.46,26.12,1861.73,46222.15
2024,11,1,5.2637,3.07,88.03,26.85,1839.23,45663.71
2024,11,2,5.3501,1.98,88.09,26.6,1834.1,45536.3
2024,11,3,3.8167,12.99,90.27,26.08,1792.32,44498.92
2024,11,4,4.507,11.3,91.1,25.74,1795.78,44584.89
2024,11,5,4.0687,9.61,86.35,25.83,1790.26,44447.77
2024,11,6,5.106,7.53,80.76,27.03,1841.16,45711.66
2024,11,7,4.4093,2.44,81.42,27.35,1836.87,45604.97
2024,11,8,4.8098,4.31,87.67,26.66,1825.83,45330.93
2024,11,9,5.4511,2.0,87.79,26.63,1836.75,45602.16
2024,11,10,4.0082,5.01,86.61,26.68,1811.7,44980.03
2024,11,11,2.1031,4.58,92.49,26.08,1761.24,43727.26
2024,11,12,5.0225,2.15,82.75,27.24,1845.25,45813.15
2024,11,13,4.1558,1.71,79.59,27.74,1842.54,45745.73
2024,11,14,2.9921,0.14,87.26,26.43,1786.54,44355.57
2024,11,15,5.0393,0.02,83.47,27.03,1839.94,45681.2
2024,11,16,5.1782,2.39,87.54,26.28,1822.38,45245.21
2024,11,17,0.6252,37.29,92.72,25.12,1709.85,42451.53
2024,11,18,4.8871,5.16,90.88,26.38,1819.76,45180.13
2024,11,19,4.8701,0.39,87.04,26.26,1816.24,45092.78
2024,11,20,4.9654,0.55,86.19,26.09,1813.42,45022.85
2024,11,21,5.4732,0.26,84.58,25.63,1810.26,44944.34
2024,11,22,4.5845,0.34,84.21,25.49,1790.51,44454.13
2024,11,23,4.5216,0.87,87.53,25.66,1793.91,44538.51
2024,11,24,3.8741,5.44,88.61,25.6,1780.65,44209.3
